urg,bairro,zona_fiscal,faixa_area,area_min,area_max,valor_ufinig_m2
POSSE,NOVA AMÉRICA,1,"500,01 a 1.500 m²",500.01,1500.0,0.492
POSSE,NOVA AMÉRICA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.295
POSSE,NOVA AMÉRICA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
POSSE,NOVA AMÉRICA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
POSSE,NOVA AMÉRICA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
POSSE,NOVA AMÉRICA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
POSSE,NOVA AMÉRICA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
POSSE,NOVA AMÉRICA,1,acima de  1.000.000 m²,1000000.0,,0.05
POSSE,NOVA AMÉRICA,2,até 500 m²,0.0,500.0,0.6327
POSSE,NOVA AMÉRICA,2,"500,01 a 1.500 m²",500.01,1500.0,0.4428
POSSE,NOVA AMÉRICA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2655
POSSE,NOVA AMÉRICA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
POSSE,NOVA AMÉRICA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
POSSE,NOVA AMÉRICA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
POSSE,NOVA AMÉRICA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
POSSE,NOVA AMÉRICA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
POSSE,NOVA AMÉRICA,2,acima de  1.000.000 m²,1000000.0,,0.05
POSSE,NOVA AMÉRICA,3,até 500 m²,0.0,500.0,0.5624
POSSE,NOVA AMÉRICA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3936
POSSE,NOVA AMÉRICA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.236
POSSE,NOVA AMÉRICA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
POSSE,NOVA AMÉRICA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
POSSE,NOVA AMÉRICA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
POSSE,NOVA AMÉRICA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
POSSE,NOVA AMÉRICA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
POSSE,NOVA AMÉRICA,3,acima de  1.000.000 m²,1000000.0,,0.05
POSSE,AMBAÍ,1,até 500 m²,0.0,500.0,0.669
POSSE,AMBAÍ,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
POSSE,AMBAÍ,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
POSSE,AMBAÍ,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,AMBAÍ,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,AMBAÍ,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,AMBAÍ,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,AMBAÍ,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,AMBAÍ,1,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,AMBAÍ,2,até 500 m²,0.0,500.0,0.669
POSSE,AMBAÍ,2,"500,01 a 1.500 m²",500.01,1500.0,0.469
POSSE,AMBAÍ,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
POSSE,AMBAÍ,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,AMBAÍ,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,AMBAÍ,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,AMBAÍ,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,AMBAÍ,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,AMBAÍ,2,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,AMBAÍ,3,até 500 m²,0.0,500.0,0.5352
POSSE,AMBAÍ,3,"500,01 a 1.500 m²",500.01,1500.0,0.3752
POSSE,AMBAÍ,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
POSSE,AMBAÍ,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,AMBAÍ,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,AMBAÍ,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,AMBAÍ,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,AMBAÍ,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,AMBAÍ,3,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,AMBAÍ,4,até 500 m²,0.0,500.0,0.5352
POSSE,AMBAÍ,4,"500,01 a 1.500 m²",500.01,1500.0,0.3752
POSSE,AMBAÍ,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
POSSE,AMBAÍ,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,AMBAÍ,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,AMBAÍ,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,AMBAÍ,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,AMBAÍ,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,AMBAÍ,4,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,PARQUE FLORA,1,até 500 m²,0.0,500.0,0.669
POSSE,PARQUE FLORA,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
POSSE,PARQUE FLORA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
POSSE,PARQUE FLORA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,PARQUE FLORA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,PARQUE FLORA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,PARQUE FLORA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,PARQUE FLORA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,PARQUE FLORA,1,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,PARQUE FLORA,2,até 500 m²,0.0,500.0,0.669
POSSE,PARQUE FLORA,2,"500,01 a 1.500 m²",500.01,1500.0,0.469
POSSE,PARQUE FLORA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
POSSE,PARQUE FLORA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,PARQUE FLORA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,PARQUE FLORA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,PARQUE FLORA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,PARQUE FLORA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,PARQUE FLORA,2,acima de  1.000.000 m²,1000000.0,,0.048
POSSE,PARQUE FLORA,3,até 500 m²,0.0,500.0,0.5352
POSSE,PARQUE FLORA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3752
POSSE,PARQUE FLORA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2248
POSSE,PARQUE FLORA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
POSSE,PARQUE FLORA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
POSSE,PARQUE FLORA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
POSSE,PARQUE FLORA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
POSSE,PARQUE FLORA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
POSSE,PARQUE FLORA,3,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,COMENDADOR SOARES,1,até 500 m²,0.0,500.0,1.339
COMENDADOR SOARES,COMENDADOR SOARES,1,"500,01 a 1.500 m²",500.01,1500.0,0.937
COMENDADOR SOARES,COMENDADOR SOARES,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.562
COMENDADOR SOARES,COMENDADOR SOARES,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.337
COMENDADOR SOARES,COMENDADOR SOARES,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.236
COMENDADOR SOARES,COMENDADOR SOARES,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.165
COMENDADOR SOARES,COMENDADOR SOARES,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.132
COMENDADOR SOARES,COMENDADOR SOARES,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.112
COMENDADOR SOARES,COMENDADOR SOARES,1,acima de  1.000.000 m²,1000000.0,,0.096
COMENDADOR SOARES,COMENDADOR SOARES,2,até 500 m²,0.0,500.0,1.339
COMENDADOR SOARES,COMENDADOR SOARES,2,"500,01 a 1.500 m²",500.01,1500.0,0.937
COMENDADOR SOARES,COMENDADOR SOARES,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.562
COMENDADOR SOARES,COMENDADOR SOARES,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.337
COMENDADOR SOARES,COMENDADOR SOARES,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.236
COMENDADOR SOARES,COMENDADOR SOARES,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.165
COMENDADOR SOARES,COMENDADOR SOARES,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.132
COMENDADOR SOARES,COMENDADOR SOARES,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.112
COMENDADOR SOARES,COMENDADOR SOARES,2,acima de  1.000.000 m²,1000000.0,,0.096
COMENDADOR SOARES,COMENDADOR SOARES,3,até 500 m²,0.0,500.0,1.2051
COMENDADOR SOARES,COMENDADOR SOARES,3,"500,01 a 1.500 m²",500.01,1500.0,0.8433
COMENDADOR SOARES,COMENDADOR SOARES,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.5058
COMENDADOR SOARES,COMENDADOR SOARES,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.337
COMENDADOR SOARES,COMENDADOR SOARES,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.236
COMENDADOR SOARES,COMENDADOR SOARES,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.165
COMENDADOR SOARES,COMENDADOR SOARES,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.132
COMENDADOR SOARES,COMENDADOR SOARES,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.112
COMENDADOR SOARES,COMENDADOR SOARES,3,acima de  1.000.000 m²,1000000.0,,0.096
COMENDADOR SOARES,COMENDADOR SOARES,4,até 500 m²,0.0,500.0,1.0712
COMENDADOR SOARES,COMENDADOR SOARES,4,"500,01 a 1.500 m²",500.01,1500.0,0.7496
COMENDADOR SOARES,COMENDADOR SOARES,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.4496
COMENDADOR SOARES,COMENDADOR SOARES,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.337
COMENDADOR SOARES,COMENDADOR SOARES,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.236
COMENDADOR SOARES,COMENDADOR SOARES,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.165
COMENDADOR SOARES,COMENDADOR SOARES,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.132
COMENDADOR SOARES,COMENDADOR SOARES,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.112
COMENDADOR SOARES,COMENDADOR SOARES,4,acima de  1.000.000 m²,1000000.0,,0.096
COMENDADOR SOARES,JARDIM ALVORADA,1,até 500 m²,0.0,500.0,0.904
COMENDADOR SOARES,JARDIM ALVORADA,1,"500,01 a 1.500 m²",500.01,1500.0,0.633
COMENDADOR SOARES,JARDIM ALVORADA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.38
COMENDADOR SOARES,JARDIM ALVORADA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,1,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,JARDIM ALVORADA,2,até 500 m²,0.0,500.0,0.904
COMENDADOR SOARES,JARDIM ALVORADA,2,"500,01 a 1.500 m²",500.01,1500.0,0.633
COMENDADOR SOARES,JARDIM ALVORADA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.38
COMENDADOR SOARES,JARDIM ALVORADA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,2,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,JARDIM ALVORADA,3,até 500 m²,0.0,500.0,0.904
COMENDADOR SOARES,JARDIM ALVORADA,3,"500,01 a 1.500 m²",500.01,1500.0,0.633
COMENDADOR SOARES,JARDIM ALVORADA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.38
COMENDADOR SOARES,JARDIM ALVORADA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,3,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,JARDIM ALVORADA,4,até 500 m²,0.0,500.0,0.904
COMENDADOR SOARES,JARDIM ALVORADA,4,"500,01 a 1.500 m²",500.01,1500.0,0.633
COMENDADOR SOARES,JARDIM ALVORADA,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.38
COMENDADOR SOARES,JARDIM ALVORADA,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,4,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,JARDIM ALVORADA,5,até 500 m²,0.0,500.0,0.8136
COMENDADOR SOARES,JARDIM ALVORADA,5,"500,01 a 1.500 m²",500.01,1500.0,0.5697
COMENDADOR SOARES,JARDIM ALVORADA,5,"1.500,01 a 5.000 m²",1500.01,5000.0,0.342
COMENDADOR SOARES,JARDIM ALVORADA,5,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,5,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,5,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,5,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,5,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,5,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,JARDIM ALVORADA,6,até 500 m²,0.0,500.0,0.8136
COMENDADOR SOARES,JARDIM ALVORADA,6,"500,01 a 1.500 m²",500.01,1500.0,0.5697
COMENDADOR SOARES,JARDIM ALVORADA,6,"1.500,01 a 5.000 m²",1500.01,5000.0,0.342
COMENDADOR SOARES,JARDIM ALVORADA,6,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,JARDIM ALVORADA,6,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,JARDIM ALVORADA,6,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,JARDIM ALVORADA,6,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,JARDIM ALVORADA,6,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,JARDIM ALVORADA,6,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,DANON,1,até 500 m²,0.0,500.0,0.904
COMENDADOR SOARES,DANON,1,"500,01 a 1.500 m²",500.01,1500.0,0.633
COMENDADOR SOARES,DANON,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.38
COMENDADOR SOARES,DANON,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,DANON,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,DANON,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,DANON,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,DANON,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,DANON,1,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,DANON,2,até 500 m²,0.0,500.0,0.8136
COMENDADOR SOARES,DANON,2,"500,01 a 1.500 m²",500.01,1500.0,0.5697
COMENDADOR SOARES,DANON,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.342
COMENDADOR SOARES,DANON,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.228
COMENDADOR SOARES,DANON,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.159
COMENDADOR SOARES,DANON,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.112
COMENDADOR SOARES,DANON,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.089
COMENDADOR SOARES,DANON,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.076
COMENDADOR SOARES,DANON,2,acima de  1.000.000 m²,1000000.0,,0.064
COMENDADOR SOARES,ROSA DOS VENTOS,1,até 500 m²,0.0,500.0,0.736
COMENDADOR SOARES,ROSA DOS VENTOS,1,"500,01 a 1.500 m²",500.01,1500.0,0.515
COMENDADOR SOARES,ROSA DOS VENTOS,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.309
COMENDADOR SOARES,ROSA DOS VENTOS,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.186
COMENDADOR SOARES,ROSA DOS VENTOS,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.13
COMENDADOR SOARES,ROSA DOS VENTOS,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.091
COMENDADOR SOARES,ROSA DOS VENTOS,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.073
COMENDADOR SOARES,ROSA DOS VENTOS,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.062
COMENDADOR SOARES,ROSA DOS VENTOS,1,acima de  1.000.000 m²,1000000.0,,0.053
COMENDADOR SOARES,ROSA DOS VENTOS,2,até 500 m²,0.0,500.0,0.736
COMENDADOR SOARES,ROSA DOS VENTOS,2,"500,01 a 1.500 m²",500.01,1500.0,0.515
COMENDADOR SOARES,ROSA DOS VENTOS,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.309
COMENDADOR SOARES,ROSA DOS VENTOS,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.186
COMENDADOR SOARES,ROSA DOS VENTOS,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.13
COMENDADOR SOARES,ROSA DOS VENTOS,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.091
COMENDADOR SOARES,ROSA DOS VENTOS,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.073
COMENDADOR SOARES,ROSA DOS VENTOS,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.062
COMENDADOR SOARES,ROSA DOS VENTOS,2,acima de  1.000.000 m²,1000000.0,,0.053
COMENDADOR SOARES,ROSA DOS VENTOS,3,até 500 m²,0.0,500.0,0.736
COMENDADOR SOARES,ROSA DOS VENTOS,3,"500,01 a 1.500 m²",500.01,1500.0,0.515
COMENDADOR SOARES,ROSA DOS VENTOS,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.309
COMENDADOR SOARES,ROSA DOS VENTOS,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.186
COMENDADOR SOARES,ROSA DOS VENTOS,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.13
COMENDADOR SOARES,ROSA DOS VENTOS,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.091
COMENDADOR SOARES,ROSA DOS VENTOS,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.073
COMENDADOR SOARES,ROSA DOS VENTOS,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.062
COMENDADOR SOARES,ROSA DOS VENTOS,3,acima de  1.000.000 m²,1000000.0,,0.053
COMENDADOR SOARES,ROSA DOS VENTOS,4,até 500 m²,0.0,500.0,0.6624
COMENDADOR SOARES,ROSA DOS VENTOS,4,"500,01 a 1.500 m²",500.01,1500.0,0.4635
COMENDADOR SOARES,ROSA DOS VENTOS,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2781
COMENDADOR SOARES,ROSA DOS VENTOS,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.186
COMENDADOR SOARES,ROSA DOS VENTOS,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.13
COMENDADOR SOARES,ROSA DOS VENTOS,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.091
COMENDADOR SOARES,ROSA DOS VENTOS,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.073
COMENDADOR SOARES,ROSA DOS VENTOS,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.062
COMENDADOR SOARES,ROSA DOS VENTOS,4,acima de  1.000.000 m²,1000000.0,,0.053
COMENDADOR SOARES,JD NOVA ERA,1,até 500 m²,0.0,500.0,0.703
COMENDADOR SOARES,JD NOVA ERA,1,"500,01 a 1.500 m²",500.01,1500.0,0.492
COMENDADOR SOARES,JD NOVA ERA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.295
COMENDADOR SOARES,JD NOVA ERA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
COMENDADOR SOARES,JD NOVA ERA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
COMENDADOR SOARES,JD NOVA ERA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
COMENDADOR SOARES,JD NOVA ERA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
COMENDADOR SOARES,JD NOVA ERA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
COMENDADOR SOARES,JD NOVA ERA,1,acima de  1.000.000 m²,1000000.0,,0.05
COMENDADOR SOARES,JD NOVA ERA,2,até 500 m²,0.0,500.0,0.5624
COMENDADOR SOARES,JD NOVA ERA,2,"500,01 a 1.500 m²",500.01,1500.0,0.3936
COMENDADOR SOARES,JD NOVA ERA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.236
COMENDADOR SOARES,JD NOVA ERA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
COMENDADOR SOARES,JD NOVA ERA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
COMENDADOR SOARES,JD NOVA ERA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
COMENDADOR SOARES,JD NOVA ERA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
COMENDADOR SOARES,JD NOVA ERA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
COMENDADOR SOARES,JD NOVA ERA,2,acima de  1.000.000 m²,1000000.0,,0.05
COMENDADOR SOARES,JD NOVA ERA,3,até 500 m²,0.0,500.0,0.4921
COMENDADOR SOARES,JD NOVA ERA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3444
COMENDADOR SOARES,JD NOVA ERA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2065
COMENDADOR SOARES,JD NOVA ERA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.177
COMENDADOR SOARES,JD NOVA ERA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.124
COMENDADOR SOARES,JD NOVA ERA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.087
COMENDADOR SOARES,JD NOVA ERA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.069
COMENDADOR SOARES,JD NOVA ERA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.059
COMENDADOR SOARES,JD NOVA ERA,3,acima de  1.000.000 m²,1000000.0,,0.05
COMENDADOR SOARES,JD PALMARES,1,até 500 m²,0.0,500.0,0.669
COMENDADOR SOARES,JD PALMARES,1,"500,01 a 1.500 m²",500.01,1500.0,0.469
COMENDADOR SOARES,JD PALMARES,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.281
COMENDADOR SOARES,JD PALMARES,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PALMARES,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PALMARES,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PALMARES,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
COMENDADOR SOARES,JD PALMARES,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.056
COMENDADOR SOARES,JD PALMARES,1,acima de  1.000.000 m²,1000000.0,,0.048
COMENDADOR SOARES,JD PALMARES,2,até 500 m²,0.0,500.0,0.6021
COMENDADOR SOARES,JD PALMARES,2,"500,01 a 1.500 m²",500.01,1500.0,0.4221
COMENDADOR SOARES,JD PALMARES,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2529
COMENDADOR SOARES,JD PALMARES,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
COMENDADOR SOARES,JD PALMARES,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
COMENDADOR SOARES,JD PALMARES,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.083
COMENDADOR SOARES,JD PALMARES,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.066
